2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,1.4326652080033607e-05
2020-01-16,0.0
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,3.90097872630509e-05
2020-01-21,0.0003265128380606149
2020-01-22,0.0003876964235224896
2020-01-23,0.00018233706002111977
2020-01-24,0.0003759641474355475
2020-01-25,0.0006715077998771961
2020-01-26,0.0006087347498426659
2020-01-27,0.0014353889665418295
2020-01-28,0.0010239631681900495
2020-01-29,0.0015722099740608003
2020-01-30,0.0006847358210314256
2020-01-31,0.0014400504308254808
2020-02-01,0.003008559369258494
2020-02-02,0.002321689237281768
2020-02-03,0.0016485824005839707
2020-02-04,0.0022071614025065394
2020-02-05,0.0037624118822687964
2020-02-06,0.001268872012750133
2020-02-07,0.004629946555109866
2020-02-08,0.0047665722762426
2020-02-09,0.005450417380718652
2020-02-10,0.004545777069152124
2020-02-11,0.003052297022112573
2020-02-12,0.007142615068243986
2020-02-13,0.0035803230975792384
2020-02-14,0.006571776817073408
2020-02-15,0.006247765042951317
2020-02-16,0.005944845465747978
2020-02-17,0.005981146914003174
2020-02-18,0.005247482486620649
2020-02-19,0.010242029525466531
2020-02-20,0.007386414417034276
2020-02-21,0.019306887943275224
2020-02-22,0.03509578900185074
2020-02-23,0.04050539847366179
2020-02-24,0.05444740116325982
2020-02-25,0.06111911066617101
2020-02-26,0.14760151521724174
2020-02-27,0.04039260030358191
2020-02-28,0.1665006058226814
2020-02-29,0.41266965849738524
2020-03-01,0.41926053346721953
2020-03-02,0.4882190046248657
2020-03-03,0.7274111075882503
2020-03-04,0.9150672101487017
2020-03-05,0.868562993105276
2020-03-06,0.8426682162605871
2020-03-07,0.3261516075769992
2020-03-08,1.6735868447412927
2020-03-09,1.1498874580830463
2020-03-10,1.3173536546193045
2020-03-11,1.4050431087522544
2020-03-12,0.5859497370897635
2020-03-13,1.4778401275970303
2020-03-14,0.8126755489066066
2020-03-15,1.7297769334309323
2020-03-16,1.7032118419960174
2020-03-17,1.514873793187444
2020-03-18,1.0928155897831866
2020-03-19,2.4635836810563925
2020-03-20,2.352348237437407
2020-03-21,3.04495321852077
2020-03-22,4.384811077394528
2020-03-23,5.660090790083386
2020-03-24,7.647578038999827
2020-03-25,7.4363626142866766
2020-03-26,10.364242535037738
2020-03-27,10.288358250437573
2020-03-28,12.19607025540865
2020-03-29,12.794799450726034
2020-03-30,17.172447850971558
2020-03-31,15.447983374597785
